State,County,inc2013,inc2014,inc2015,stateRank,pctChg2014,pctChg2015,stateRankChg
TX,Sterling,59832.00,60842.00,59442.00,19,1.7,-2.3,222
TX,Stonewall,46150.00,53306.00,55528.00,25,15.5,4.2,79
TX,Sutton,52955.00,59633.00,54573.00,30,12.6,-8.5,246
TX,Swisher,34877.00,41365.00,47284.00,68,18.6,14.3,12
TX,Tarrant,43817.00,47391.00,48727.00,61,8.2,2.8,132
TX,Taylor,40686.00,43567.00,43861.00,92,7.1,0.7,183
TX,Terrell,54421.00,56303.00,70192.00,12,3.5,24.7,2
TX,Terry,38014.00,34104.00,35729.00,192,-10.3,4.8,56
TX,Throckmorton,51911.00,54820.00,51480.00,38,5.6,-6.1,238
TX,Titus,29249.00,31417.00,32760.00,221,7.4,4.3,75
TX,Tom Green,40504.00,43466.00,43737.00,93,7.3,0.6,184
TX,Travis,52890.00,56115.00,58362.00,20,6.1,4,86
TX,Trinity,31508.00,32701.00,33789.00,214,3.8,3.3,114
TX,Tyler,28700.00,30137.00,31120.00,235,5,3.3,122
TX,Upshur,34132.00,35280.00,35588.00,194,3.4,0.9,180
TX,Upton,58025.00,61341.00,56860.00,23,5.7,-7.3,241
TX,Uvalde,36068.00,37666.00,39013.00,145,4.4,3.6,107
TX,Val Verde,31502.00,32875.00,34100.00,211,4.4,3.7,98
TX,Van Zandt,32569.00,33434.00,35086.00,198,2.7,4.9,46
TX,Victoria,44354.00,47087.00,47101.00,69,6.2,0,195
TX,Walker,24165.00,25502.00,26061.00,251,5.5,2.2,159
TX,Waller,35487.00,37599.00,38380.00,152,6,2.1,163
TX,Ward,44721.00,46589.00,44886.00,85,4.2,-3.7,235
TX,Washington,48241.00,50156.00,51080.00,43,4,1.8,166
TX,Webb,28068.00,28655.00,29778.00,241,2.1,3.9,87
TX,Wharton,39966.00,40513.00,41460.00,120,1.4,2.3,149
TX,Wheeler,50090.00,51272.00,50711.00,44,2.4,-1.1,211
TX,Wichita,42138.00,41610.00,41947.00,110,-1.3,0.8,181
TX,Wilbarger,36628.00,37234.00,37869.00,157,1.7,1.7,169
TX,Willacy,22228.00,27061.00,28078.00,244,21.7,3.8,96
TX,Williamson,39045.00,41504.00,43498.00,94,6.3,4.8,53
TX,Wilson,39290.00,41184.00,42537.00,101,4.8,3.3,118
TX,Winkler,38890.00,41986.00,39174.00,143,8,-6.7,240
TX,Wise,38719.00,41544.00,42837.00,99,7.3,3.1,124
TX,Wood,32875.00,34777.00,35745.00,191,5.8,2.8,133
TX,Yoakum,49960.00,46707.00,42964.00,95,-6.5,-8,244
TX,Young,48699.00,50673.00,49954.00,51,4.1,-1.4,216
TX,Zapata,30293.00,30712.00,27625.00,246,1.4,-10.1,249
TX,Zavala,24774.00,25722.00,26855.00,249,3.8,4.4,72
UT,,36045.00,37644.00,39308.00,,4.4,4.4,
UT,Beaver,34120.00,35077.00,34983.00,12,2.8,-0.3,27
UT,Box Elder,30756.00,31951.00,33161.00,17,3.9,3.8,17
UT,Cache,29771.00,31161.00,32128.00,19,4.7,3.1,20
UT,Carbon,32167.00,33674.00,34392.00,13,4.7,2.1,23
UT,Daggett,33222.00,33879.00,37017.00,8,2,9.3,1
UT,Davis,37073.00,38163.00,40000.00,5,2.9,4.8,10
UT,Duchesne,37322.00,39250.00,35488.00,11,5.2,-9.6,29
UT,Emery,28896.00,29751.00,30738.00,24,3,3.3,19
UT,Garfield,30982.00,31910.00,34084.00,15,3,6.8,3
UT,Grand,38247.00,39015.00,39990.00,6,2,2.5,22
UT,Iron,24627.00,26098.00,27037.00,27,6,3.6,18
UT,Juab,28577.00,29645.00,31206.00,23,3.7,5.3,7
UT,Kane,32043.00,34036.00,36244.00,10,6.2,6.5,4
UT,Millard,31256.00,32115.00,33522.00,16,2.7,4.4,15
UT,Morgan,41640.00,43126.00,44916.00,2,3.6,4.2,16
UT,Piute,24020.00,26244.00,27399.00,26,9.3,4.4,14
UT,Rich,34482.00,38907.00,38888.00,7,12.8,0,26
UT,Salt Lake,40977.00,42671.00,44692.00,3,4.1,4.7,11
UT,San Juan,24010.00,23388.00,23399.00,29,-2.6,0,25
UT,Sanpete,23897.00,24639.00,26808.00,28,3.1,8.8,2
UT,Sevier,27678.00,28786.00,30175.00,25,4,4.8,9
UT,Summit,90571.00,93476.00,98128.00,1,3.2,5,8
UT,Tooele,30349.00,31161.00,32890.00,18,2.7,5.5,5
UT,Uintah,33402.00,34580.00,31549.00,20,3.5,-8.8,28
UT,Utah,30453.00,32535.00,34283.00,14,6.8,5.4,6
UT,Wasatch,38169.00,39869.00,40670.00,4,4.5,2,24
UT,Washington,28341.00,29966.00,31368.00,21,5.7,4.7,12
UT,Wayne,27304.00,30396.00,31337.00,22,11.3,3.1,21
UT,Weber,33500.00,34892.00,36522.00,9,4.2,4.7,13
VT,,45593.00,47144.00,48587.00,,3.4,3.1,
VT,Addison,43946.00,44596.00,44311.00,9,1.5,-0.6,14
VT,Bennington,44549.00,46499.00,47700.00,6,4.4,2.6,9
VT,Caledonia,35895.00,37066.00,37802.00,13,3.3,2,11
VT,Chittenden,51371.00,52966.00,54756.00,1,3.1,3.4,7
VT,Essex,32813.00,33353.00,34497.00,14,1.6,3.4,6
VT,Franklin,39286.00,40522.00,40728.00,11,3.1,0.5,13
VT,Grand Isle,50618.00,52317.00,53604.00,2,3.4,2.5,10
VT,Lamoille,44975.00,46550.00,48196.00,5,3.5,3.5,5
VT,Orange,39928.00,41747.00,42836.00,10,4.6,2.6,8
VT,Orleans,38276.00,39870.00,40603.00,12,4.2,1.8,12
VT,Rutland,45145.00,46035.00,47694.00,7,2,3.6,4
VT,Washington,48772.00,50241.00,52541.00,4,3,4.6,2
VT,Windham,43564.00,45354.00,47526.00,8,4.1,4.8,1
VT,Windsor,47932.00,50624.00,52588.00,3,5.6,3.9,3
VA,,48460.00,50105.00,52052.00,,3.4,3.9,
VA,Accomack,36031.00,37229.00,38683.00,57,3.3,3.9,56
VA,Amelia,38389.00,39352.00,40511.00,48,2.5,2.9,91
VA,Amherst,31350.00,32741.00,33981.00,85,4.4,3.8,61
VA,Appomattox,32336.00,33575.00,34915.00,77,3.8,4,51
VA,Arlington,79132.00,83078.00,86161.00,1,5,3.7,63
VA,Bath,44590.00,47336.00,50326.00,19,6.2,6.3,2
VA,Bedford,39278.00,40309.00,41514.00,44,2.6,3,89
VA,Bland,30784.00,31475.00,32752.00,88,2.2,4.1,47
VA,Botetourt,43278.00,44808.00,46811.00,28,3.5,4.5,26
VA,Brunswick,28717.00,29754.00,31332.00,94,3.6,5.3,9
VA,Buchanan,31445.00,31843.00,32032.00,93,1.3,0.6,104
VA,Buckingham,25228.00,26314.00,27449.00,104,4.3,4.3,37
VA,Caroline,36182.00,36420.00,38035.00,60,0.7,4.4,28
VA,Charles City,37993.00,39628.00,42002.00,41,4.3,6,4
VA,Charlotte,29638.00,30477.00,32048.00,91,2.8,5.2,12
VA,Chesterfield,45475.00,46402.00,48513.00,25,2,4.5,22
VA,Clarke,53289.00,54693.00,56372.00,11,2.6,3.1,86
VA,Craig,32799.00,32961.00,34690.00,79,0.5,5.2,11
VA,Culpeper,39480.00,40186.00,41724.00,43,1.8,3.8,59
VA,Cumberland,31529.00,33007.00,34599.00,80,4.7,4.8,16
VA,Dickenson,27448.00,27734.00,28443.00,103,1,2.6,95
VA,Essex,37305.00,37525.00,38644.00,59,0.6,3,90
VA,Fauquier,59320.00,59646.00,61780.00,6,0.5,3.6,73
VA,Floyd,31835.00,33169.00,34703.00,78,4.2,4.6,20
VA,Fluvanna,37136.00,37978.00,39659.00,52,2.3,4.4,29
VA,Franklin,34043.00,35400.00,36668.00,68,4,3.6,71
VA,Giles,34126.00,35679.00,37295.00,63,4.6,4.5,24
VA,Gloucester,42387.00,43207.00,44728.00,34,1.9,3.5,75
VA,Goochland,78623.00,81539.00,84253.00,2,3.7,3.3,79
VA,Grayson,28537.00,28471.00,29627.00,100,-0.2,4.1,46
VA,Greene,35867.00,37467.00,39681.00,51,4.5,5.9,5
VA,Halifax,31631.00,32754.00,33960.00,86,3.6,3.7,64
VA,Hanover,49165.00,51484.00,53971.00,14,4.7,4.8,15
VA,Henrico,52789.00,55743.00,58452.00,9,5.6,4.9,14
VA,Highland,41310.00,43714.00,44498.00,35,5.8,1.8,100
VA,Isle of Wight,48650.00,48955.00,50643.00,18,0.6,3.4,77
VA,King and Queen,34088.00,34179.00,35980.00,69,0.3,5.3,10
VA,King George,47740.00,48951.00,50109.00,21,2.5,2.4,96
VA,King William,39824.00,40779.00,42633.00,38,2.4,4.5,23
VA,Lancaster,47608.00,48685.00,50763.00,17,2.3,4.3,39
VA,Lee,26224.00,26294.00,27219.00,105,0.3,3.5,76
VA,Loudoun,66441.00,67450.00,69895.00,5,1.5,3.6,69
VA,Louisa,38679.00,40157.00,42445.00,39,3.8,5.7,7
VA,Lunenburg,28349.00,29766.00,30733.00,97,5,3.2,80
VA,Madison,40567.00,42591.00,43775.00,36,5,2.8,92
VA,Mathews,46931.00,49234.00,50774.00,16,4.9,3.1,83
VA,Mecklenburg,31657.00,32692.00,34137.00,81,3.3,4.4,32
VA,Middlesex,42484.00,43403.00,45488.00,31,2.2,4.8,17
VA,Nelson,42097.00,42564.00,45055.00,32,1.1,5.9,6
VA,New Kent,49581.00,52442.00,54876.00,13,5.8,4.6,19
VA,Northampton,35560.00,36365.00,37804.00,62,2.3,4,53
VA,Northumberland,40017.00,42191.00,42790.00,37,5.4,1.4,103
VA,Nottoway,32989.00,34167.00,35630.00,72,3.6,4.3,38
VA,Orange,40086.00,40530.00,42166.00,40,1.1,4,49
VA,Page,33281.00,34472.00,35766.00,70,3.6,3.8,62
VA,Patrick,28214.00,29490.00,30794.00,95,4.5,4.4,31
VA,Powhatan,43797.00,45833.00,49105.00,23,4.6,7.1,1
VA,Prince Edward,27168.00,27695.00,29186.00,101,1.9,5.4,8
VA,Pulaski,33706.00,35085.00,36770.00,67,4.1,4.8,18
VA,Rappahannock,54254.00,55206.00,57071.00,10,1.8,3.4,78
VA,Richmond,30099.00,30910.00,32128.00,90,2.7,3.9,54
VA,Russell,30185.00,30866.00,32047.00,92,2.3,3.8,60
VA,Scott,28648.00,29620.00,30767.00,96,3.4,3.9,57
VA,Shenandoah,36380.00,38075.00,39291.00,55,4.7,3.2,82
VA,Smyth,30876.00,32599.00,34090.00,84,5.6,4.6,21
VA,Stafford,48143.00,48341.00,50067.00,22,0.4,3.6,74
VA,Surry,37900.00,38460.00,39631.00,53,1.5,3,87
VA,Sussex,27800.00,27930.00,28943.00,102,0.5,3.6,68
VA,Tazewell,32873.00,33454.00,34121.00,82,1.8,2,99
VA,Warren,39735.00,40259.00,41815.00,42,1.3,3.9,58
VA,Westmoreland,36751.00,37824.00,38991.00,56,2.9,3.1,85
VA,Wythe,32201.00,33743.00,35120.00,74,4.8,4.1,45
VA,Alexandria,77419.00,80463.00,82683.00,3,3.9,2.8,93
VA,Chesapeake,43854.00,44987.00,46769.00,29,2.6,4,52
VA,Hampton,37909.00,38994.00,40759.00,47,2.9,4.5,25
VA,Newport News,38054.00,38841.00,40453.00,49,2.1,4.2,43
VA,Norfolk,36066.00,37052.00,38676.00,58,2.7,4.4,35
VA,Portsmouth,36486.00,37391.00,39301.00,54,2.5,5.1,13
VA,Richmond,46811.00,47938.00,48652.00,24,2.4,1.5,101
VA,Roanoke,38567.00,39199.00,40947.00,45,1.6,4.5,27
VA,Suffolk,44808.00,45861.00,47533.00,27,2.4,3.6,66
VA,Virginia Beach,48114.00,50220.00,52235.00,15,4.4,4,50
VA,Albemarle + Charlottesville,54943.00,57887.00,60294.00,7,5.4,4.2,42
VA,Alleghany + Covington,33403.00,34803.00,36989.00,66,4.2,6.3,3
VA,"Augusta, Staunton + Waynesboro",36764.00,38306.00,40000.00,50,4.2,4.4,30
VA,Campbell + Lynchburg,33636.00,35042.00,35559.00,73,4.2,1.5,102
VA,Carroll + Galax,29691.00,31356.00,32642.00,89,5.6,4.1,44
VA,"Dinwiddie, Colonial Heights + Petersburg",36579.00,36690.00,38010.00,61,0.3,3.6,70
VA,"Fairfax, Fairfax City + Falls Church",69677.00,72296.00,74923.00,4,3.8,3.6,67
VA,Frederick + Winchester,41708.00,43178.00,44871.00,33,3.5,3.9,55
VA,Greensville + Emporia,29196.00,29949.00,30101.00,98,2.6,0.5,105
VA,Henry + Martinsville,32247.00,33548.00,34968.00,76,4,4.2,40
VA,James City + Williamsburg,55550.00,56960.00,58504.00,8,2.5,2.7,94
VA,Montgomery + Radford,30150.00,31800.00,33184.00,87,5.5,4.4,36
VA,Pittsylvania + Danville,31512.00,32756.00,34119.00,83,3.9,4.2,41
VA,Prince George + Hopewell,34748.00,35611.00,37178.00,65,2.5,4.4,34
VA,"Prince William, Manassas + Manassas Park",47296.00,48545.00,50315.00,20,2.6,3.6,65
VA,Roanoke + Salem,44593.00,46020.00,48047.00,26,3.2,4.4,33
VA,"Rockbridge, Buena Vista + Lexington",34126.00,36085.00,37210.00,64,5.7,3.1,84
VA,Rockingham + Harrisonburg,33028.00,34653.00,35700.00,71,4.9,3,88
VA,Southampton + Franklin,33084.00,33778.00,34987.00,75,2.1,3.6,72
VA,Spotsylvania + Fredericksburg,43597.00,44595.00,46401.00,30,2.3,4,48
VA,Washington + Bristol,38869.00,39866.00,40787.00,46,2.6,2.3,97
VA,Wise + Norton,28604.00,29171.00,29829.00,99,2,2.3,98
VA,York + Poquoson,51268.00,53399.00,55111.00,12,4.2,3.2,81
WA,,47778.00,50357.00,51898.00,,5.4,3.1,
WA,Adams,37986.00,38180.00,41962.00,18,0.5,9.9,3
WA,Asotin,38140.00,39684.00,41162.00,21,4,3.7,17
WA,Benton,40257.00,40939.00,43507.00,15,1.7,6.3,8
WA,Chelan,41279.00,43174.00,44797.00,11,4.6,3.8,16
WA,Clallam,37741.00,39038.00,39738.00,24,3.4,1.8,37
WA,Clark,41194.00,43343.00,45070.00,9,5.2,4,12
WA,Columbia,43264.00,43817.00,48769.00,3,1.3,11.3,1
WA,Cowlitz,37993.00,39043.00,40371.00,22,2.8,3.4,19
WA,Douglas,32964.00,34076.00,36310.00,32,3.4,6.6,6
WA,Ferry,29014.00,30681.00,31681.00,39,5.7,3.3,21
WA,Franklin,31009.00,32122.00,33955.00,38,3.6,5.7,9
WA,Garfield,41223.00,41500.00,45898.00,8,0.7,10.6,2
WA,Grant,34842.00,35123.00,38081.00,28,0.8,8.4,4
WA,Grays Harbor,32756.00,34832.00,35625.00,35,6.3,2.3,35
WA,Island,45231.00,46722.00,48060.00,4,3.3,2.9,28
WA,Jefferson,43533.00,45663.00,47222.00,7,4.9,3.4,18
WA,King,66016.00,70854.00,72530.00,1,7.3,2.4,33
WA,Kitsap,44614.00,46798.00,47953.00,5,4.9,2.5,31
WA,Kittitas,36972.00,37660.00,39157.00,25,1.9,4,13
WA,Klickitat,40948.00,42348.00,43290.00,16,3.4,2.2,36
WA,Lewis,34425.00,36091.00,37486.00,30,4.8,3.9,15
WA,Lincoln,45188.00,41467.00,44958.00,10,-8.2,8.4,5
WA,Mason,34077.00,35492.00,36623.00,31,4.2,3.2,24
WA,Okanogan,34170.00,35687.00,37934.00,29,4.4,6.3,7
WA,Pacific,38491.00,40340.00,41560.00,20,4.8,3,26
WA,Pend Oreille,32628.00,34360.00,35151.00,36,5.3,2.3,34
WA,Pierce,41403.00,43212.00,44600.00,12,4.4,3.2,22
WA,San Juan,60177.00,65750.00,66255.00,2,9.3,0.8,39
WA,Skagit,41946.00,43061.00,44470.00,13,2.7,3.3,20
WA,Skamania,36037.00,37256.00,38725.00,26,3.4,3.9,14
WA,Snohomish,44095.00,45950.00,47421.00,6,4.2,3.2,23
WA,Spokane,37656.00,39215.00,40322.00,23,4.1,2.8,29
WA,Stevens,32300.00,33867.00,34694.00,37,4.9,2.4,32
WA,Thurston,41743.00,42861.00,44155.00,14,2.7,3,27
WA,Wahkiakum,34262.00,35803.00,36153.00,33,4.5,1,38
WA,Walla Walla,39097.00,39950.00,41912.00,19,2.2,4.9,11
WA,Whatcom,40260.00,41456.00,42511.00,17,3,2.5,30
WA,Whitman,34647.00,34128.00,35834.00,34,-1.5,5,10
WA,Yakima,35671.00,37371.00,38527.00,27,4.8,3.1,25
WV,,34651.00,35778.00,36758.00,,3.3,2.7,
WV,Barbour,28564.00,29623.00,29889.00,39,3.7,0.9,47
WV,Berkeley,34971.00,35763.00,36950.00,13,2.3,3.3,18
WV,Boone,30520.00,30426.00,31352.00,36,-0.3,3,21
WV,Braxton,27493.00,28184.00,29277.00,45,2.5,3.9,10
WV,Brooke,33826.00,35882.00,37261.00,12,6.1,3.8,11
WV,Cabell,35994.00,37190.00,38287.00,11,3.3,2.9,23
WV,Calhoun,26331.00,28128.00,27324.00,52,6.8,-2.9,55
WV,Clay,26999.00,28413.00,29045.00,46,5.2,2.2,36
WV,Doddridge,20386.00,26258.00,26971.00,54,28.8,2.7,28
WV,Fayette,29172.00,29696.00,30462.00,38,1.8,2.6,30
WV,Gilmer,24029.00,25771.00,25376.00,55,7.2,-1.5,54
WV,Grant,30330.00,31651.00,32372.00,31,4.4,2.3,35
WV,Greenbrier,32284.00,33825.00,36008.00,16,4.8,6.5,1
WV,Hampshire,29098.00,29671.00,30920.00,37,2,4.2,5
WV,Hancock,35696.00,36543.00,38290.00,10,2.4,4.8,2
WV,Hardy,27209.00,27919.00,27814.00,49,2.6,-0.4,52
WV,Harrison,40575.00,42815.00,43898.00,4,5.5,2.5,32
WV,Jackson,32198.00,33385.00,34203.00,22,3.7,2.5,34
WV,Jefferson,42892.00,43716.00,44834.00,2,1.9,2.6,31
WV,Kanawha,41419.00,42814.00,43980.00,3,3.4,2.7,27
WV,Lewis,35230.00,36518.00,36621.00,14,3.7,0.3,50
WV,Lincoln,26804.00,27088.00,27661.00,51,1.1,2.1,37
WV,Logan,32738.00,32237.00,33546.00,25,-1.5,4.1,6
WV,McDowell,27326.00,26815.00,27107.00,53,-1.9,1.1,45
WV,Marion,37500.00,38200.00,39007.00,8,1.9,2.1,38
WV,Marshall,33545.00,36006.00,36617.00,15,7.3,1.7,42
WV,Mason,28189.00,28652.00,29716.00,40,1.6,3.7,14
WV,Mercer,32989.00,33210.00,34029.00,24,0.7,2.5,33
WV,Mineral,33828.00,34632.00,35838.00,17,2.4,3.5,16
WV,Mingo,31785.00,29578.00,29416.00,42,-6.9,-0.5,53
WV,Monongalia,38099.00,40163.00,41429.00,6,5.4,3.2,19
WV,Monroe,27794.00,28606.00,28845.00,47,2.9,0.8,48
WV,Morgan,31267.00,31982.00,32875.00,29,2.3,2.8,25
WV,Nicholas,30859.00,31619.00,32184.00,32,2.5,1.8,41
WV,Ohio,45158.00,47718.00,48687.00,1,5.7,2,39
WV,Pendleton,33016.00,34363.00,34764.00,19,4.1,1.2,44
WV,Pleasants,35533.00,37166.00,38674.00,9,4.6,4.1,7
WV,Pocahontas,31075.00,32928.00,34094.00,23,6,3.5,15
WV,Preston,31507.00,32237.00,33100.00,28,2.3,2.7,29
WV,Putnam,39662.00,40797.00,41923.00,5,2.9,2.8,26
WV,Raleigh,34111.00,34966.00,35324.00,18,2.5,1,46
WV,Randolph,30819.00,31865.00,33244.00,27,3.4,4.3,3
WV,Ritchie,29833.00,31764.00,31985.00,33,6.5,0.7,49
WV,Roane,29882.00,30208.00,31411.00,35,1.1,4,9
WV,Summers,26487.00,27095.00,27914.00,48,2.3,3,22
WV,Taylor,33272.00,33611.00,34761.00,20,1,3.4,17
WV,Tucker,30514.00,31448.00,32635.00,30,3.1,3.8,13
WV,Tyler,31426.00,32109.00,33402.00,26,2.2,4,8
WV,Upshur,30130.00,31077.00,31565.00,34,3.1,1.6,43
WV,Wayne,27595.00,28927.00,29498.00,41,4.8,2,40
WV,Webster,26534.00,26828.00,27673.00,50,1.1,3.1,20
WV,Wetzel,31911.00,33347.00,34292.00,21,4.5,2.8,24
WV,Wirt,27576.00,28106.00,29315.00,44,1.9,4.3,4
WV,Wood,35696.00,37839.00,39276.00,7,6,3.8,12
WV,Wyoming,29098.00,29465.00,29369.00,43,1.3,-0.3,51
WI,,42722.00,44406.00,45914.00,,3.9,3.4,
WI,Adams,32649.00,33593.00,35222.00,70,2.9,4.8,5
WI,Ashland,33815.00,34645.00,36003.00,66,2.5,3.9,20
WI,Barron,40803.00,42782.00,44261.00,20,4.9,3.5,33
WI,Bayfield,38776.00,40817.00,41869.00,41,5.3,2.6,53
WI,Brown,43861.00,45380.00,46584.00,10,3.5,2.7,52
WI,Buffalo,39021.00,40461.00,42066.00,39,3.7,4,19
WI,Burnett,35574.00,36466.00,38063.00,57,2.5,4.4,7
WI,Calumet,41188.00,43803.00,44892.00,16,6.3,2.5,54
WI,Chippewa,39315.00,41347.00,42518.00,34,5.2,2.8,48
WI,Clark,34025.00,36966.00,36538.00,64,8.6,-1.2,72
WI,Columbia,44142.00,45389.00,47346.00,8,2.8,4.3,8
WI,Crawford,34761.00,36387.00,37161.00,62,4.7,2.1,61
WI,Dane,49883.00,51545.00,53705.00,4,3.3,4.2,11
WI,Dodge,38477.00,39957.00,41055.00,45,3.8,2.7,50
WI,Door,48732.00,51136.00,53773.00,3,4.9,5.2,3
WI,Douglas,35601.00,37293.00,38603.00,55,4.8,3.5,31
WI,Dunn,35575.00,36541.00,36316.00,65,2.7,-0.6,71
WI,Eau Claire,40646.00,42699.00,43747.00,25,5.1,2.5,55
WI,Florence,43032.00,44439.00,46793.00,9,3.3,5.3,2
WI,Fond du Lac,40288.00,42360.00,43764.00,23,5.1,3.3,38
WI,Forest,31805.00,33371.00,34520.00,71,4.9,3.4,34
WI,Grant,37757.00,37989.00,38413.00,56,0.6,1.1,69
WI,Green,43116.00,44886.00,46367.00,12,4.1,3.3,39
WI,Green Lake,41975.00,44410.00,45805.00,14,5.8,3.1,44
WI,Iowa,40995.00,42727.00,43877.00,22,4.2,2.7,51
WI,Iron,39674.00,40824.00,42744.00,32,2.9,4.7,6
WI,Jackson,37716.00,39635.00,40316.00,49,5.1,1.7,66
WI,Jefferson,37808.00,39188.00,40761.00,48,3.7,4,15
WI,Juneau,34471.00,35845.00,37356.00,60,4,4.2,10
WI,Kenosha,37920.00,39399.00,41373.00,44,3.9,5,4
WI,Kewaunee,40587.00,42665.00,42855.00,30,5.1,0.4,70
WI,La Crosse,41071.00,43351.00,44557.00,18,5.6,2.8,49
WI,Lafayette,44243.00,42060.00,42640.00,33,-4.9,1.4,68
WI,Langlade,36875.00,38677.00,39900.00,52,4.9,3.2,42
WI,Lincoln,37073.00,38537.00,39916.00,51,3.9,3.6,27
WI,Manitowoc,41415.00,43830.00,44803.00,17,5.8,2.2,59
WI,Marathon,40872.00,42932.00,43921.00,21,5,2.3,57
WI,Marinette,37306.00,38329.00,39681.00,53,2.7,3.5,29
WI,Marquette,34506.00,35298.00,35995.00,67,2.3,2,62
WI,Menominee,25917.00,25467.00,27013.00,72,-1.7,6.1,1
WI,Milwaukee,40200.00,41647.00,43020.00,29,3.6,3.3,40
WI,Monroe,34947.00,36414.00,37678.00,59,4.2,3.5,32
WI,Oconto,39062.00,39492.00,40842.00,46,1.1,3.4,35
WI,Oneida,42862.00,44748.00,46451.00,11,4.4,3.8,22
WI,Outagamie,42229.00,43933.00,45429.00,15,4,3.4,36
WI,Ozaukee,69274.00,71329.00,73462.00,1,3,3,46
WI,Pepin,40587.00,43125.00,44487.00,19,6.3,3.2,43
WI,Pierce,38975.00,41198.00,42855.00,30,5.7,4,14
WI,Polk,38377.00,40266.00,41777.00,42,4.9,3.8,25
WI,Portage,37794.00,39824.00,41434.00,43,5.4,4,13
WI,Price,39616.00,42173.00,43128.00,28,6.5,2.3,58
WI,Racine,40407.00,41999.00,43486.00,27,3.9,3.5,28
WI,Richland,35440.00,37126.00,37838.00,58,4.8,1.9,64
WI,Rock,38349.00,38470.00,40026.00,50,0.3,4,12
WI,Rusk,31739.00,34667.00,35984.00,68,9.2,3.8,23
WI,St. Croix,43932.00,46538.00,48392.00,7,5.9,4,18
WI,Sauk,40248.00,41960.00,43763.00,24,4.3,4.3,9
WI,Sawyer,38775.00,39626.00,40778.00,47,2.2,2.9,47
WI,Shawano,35292.00,36500.00,37167.00,61,3.4,1.8,65
WI,Sheboygan,42953.00,45175.00,45896.00,13,5.2,1.6,67
WI,Taylor,33690.00,35249.00,35931.00,69,4.6,1.9,63
WI,Trempealeau,39706.00,41023.00,42272.00,37,3.3,3,45
WI,Vernon,34824.00,36283.00,37057.00,63,4.2,2.1,60
WI,Vilas,41249.00,47320.00,49212.00,6,14.7,4,17
WI,Walworth,39446.00,40814.00,42446.00,35,3.5,4,16
WI,Washburn,40340.00,42341.00,43727.00,26,5,3.3,41
WI,Washington,48202.00,49463.00,51110.00,5,2.6,3.3,37
WI,Waukesha,59265.00,61645.00,63995.00,2,4,3.8,21
WI,Waupaca,39984.00,41226.00,42216.00,38,3.1,2.4,56
WI,Waushara,36023.00,37306.00,38620.00,54,3.6,3.5,30
WI,Winnebago,39247.00,40892.00,42399.00,36,4.2,3.7,26
WI,Wood,38637.00,40362.00,41883.00,40,4.5,3.8,24
WY,,52677.00,56004.00,56081.00,,6.3,0.1,
WY,Albany,37290.00,37750.00,39052.00,22,1.2,3.4,4
WY,Big Horn,35820.00,36952.00,36964.00,23,3.2,0,15
WY,Campbell,51474.00,55196.00,54653.00,5,7.2,-1,18
WY,Carbon,45902.00,48013.00,49787.00,8,4.6,3.7,3
WY,Converse,49987.00,54506.00,55012.00,4,9,0.9,11
WY,Crook,44892.00,45522.00,44121.00,16,1.4,-3.1,20
WY,Fremont,40410.00,40918.00,41019.00,19,1.3,0.2,13
WY,Goshen,39555.00,40649.00,42346.00,18,2.8,4.2,2
WY,Hot Springs,45024.00,48491.00,51418.00,6,7.7,6,1
WY,Johnson,42936.00,45534.00,44439.00,15,6.1,-2.4,19
WY,Laramie,48439.00,49140.00,49796.00,7,1.4,1.3,10
WY,Lincoln,38585.00,38417.00,39683.00,21,-0.4,3.3,5
WY,Natrona,63291.00,71378.00,68692.00,2,12.8,-3.8,22
WY,Niobrara,44763.00,49802.00,46341.00,12,11.3,-6.9,23
WY,Park,46289.00,47804.00,48692.00,10,3.3,1.9,9
WY,Platte,41447.00,44336.00,45275.00,13,7,2.1,7
WY,Sheridan,49278.00,53539.00,55089.00,3,8.6,2.9,6
WY,Sublette,49878.00,50732.00,48881.00,9,1.7,-3.6,21
WY,Sweetwater,46982.00,48247.00,48681.00,11,2.7,0.9,12
WY,Teton,176046.00,195632.00,194861.00,1,11.1,-0.4,16
WY,Uinta,41101.00,40975.00,41005.00,20,-0.3,0.1,14
WY,Washakie,40664.00,42604.00,43460.00,17,4.8,2,8
WY,Weston,42427.00,45363.00,44997.00,14,6.9,-0.8,17
